state,year,ethanol_beer_gallons_per_capita,ethanol_wine_gallons_per_capita,ethanol_spirit_gallons_per_capita,ethanol_all_drinks_gallons_per_capita,number_of_beers,number_of_glasses_wine,number_of_shots_liquor,number_of_drinks_total
vermont,1987,1.58,0.59,1,3.18,374.51851851851853,117.08527131782944,207.62368207623683,678.4000000000001
vermont,1986,1.57,0.6,1.06,3.22,372.1481481481482,119.06976744186045,220.08110300081105,686.9333333333334
vermont,1985,1.51,0.56,1.1,3.17,357.9259259259259,111.13178294573645,228.38605028386053,676.2666666666667
vermont,1984,1.49,0.49,1.1600000000000001,3.15,353.1851851851852,97.24031007751937,240.84347120843475,672
vermont,1983,1.53,0.5,1.2,3.23,362.6666666666667,99.22480620155038,249.1484184914842,689.0666666666667
vermont,1982,1.48,0.5,1.24,3.22,350.81481481481484,99.22480620155038,257.45336577453367,686.9333333333334
vermont,1981,1.49,0.5,1.34,3.32,353.1851851851852,99.22480620155038,278.21573398215736,708.2666666666667
vermont,1980,1.43,0.48000000000000004,1.3800000000000001,3.29,338.962962962963,95.25581395348838,286.52068126520686,701.8666666666667
vermont,1979,1.53,0.46,1.47,3.46,362.6666666666667,91.28682170542636,305.20681265206815,738.1333333333333
vermont,1978,1.5,0.46,1.56,3.52,355.5555555555556,91.28682170542636,323.89294403892944,750.9333333333334
vermont,1977,1.4,0.44,1.55,3.38,331.85185185185185,87.31782945736434,321.8167072181671,721.0666666666667
virginia,2018,0.9400000000000001,0.49,0.7,2.13,222.8148148148148,97.24031007751937,145.33657745336578,454.4
virginia,2017,0.96,0.49,0.6699999999999999,2.13,227.55555555555554,97.24031007751937,139.10786699107868,454.4
virginia,2016,1,0.49,0.6599999999999999,2.14,237.03703703703704,97.24031007751937,137.03163017031628,456.53333333333336
virginia,2015,1,0.48000000000000004,0.65,2.13,237.03703703703704,95.25581395348838,134.95539334955393,454.4
virginia,2014,1.01,0.47000000000000003,0.63,2.11,239.40740740740742,93.27131782945737,130.8029197080292,450.1333333333333
virginia,2013,1.02,0.46,0.62,2.1,241.7777777777778,91.28682170542636,128.72668288726683,448.00000000000006
virginia,2012,1.04,0.46,0.62,2.13,246.51851851851856,91.28682170542636,128.72668288726683,454.4
virginia,2011,1.05,0.46,0.61,2.12,248.88888888888891,91.28682170542636,126.65044606650446,452.2666666666667
virginia,2010,1.08,0.44,0.6,2.12,256.00000000000006,87.31782945736434,124.5742092457421,452.2666666666667
virginia,2009,1.1,0.42000000000000004,0.58,2.11,260.74074074074076,83.34883720930233,120.42173560421736,450.1333333333333
virginia,2008,1.12,0.42000000000000004,0.58,2.12,265.4814814814815,83.34883720930233,120.42173560421736,452.2666666666667
virginia,2007,1.1300000000000001,0.41000000000000003,0.5700000000000001,2.1,267.8518518518519,81.36434108527132,118.34549878345501,448.00000000000006
virginia,2006,1.1300000000000001,0.39,0.56,2.08,267.8518518518519,77.3953488372093,116.26926196269262,443.73333333333335
virginia,2005,1.1300000000000001,0.38,0.54,2.05,267.8518518518519,75.41085271317829,112.1167883211679,437.3333333333333
virginia,2004,1.1400000000000001,0.37,0.53,2.04,270.22222222222223,73.42635658914728,110.04055150040553,435.20000000000005
virginia,2003,1.1400000000000001,0.36,0.52,2.02,270.22222222222223,71.44186046511626,107.96431467964315,430.93333333333334
virginia,2002,1.1500000000000001,0.33999999999999997,0.51,2,272.59259259259267,67.47286821705426,105.88807785888078,426.6666666666667
virginia,2001,1.1500000000000001,0.32,0.5,1.97,272.59259259259267,63.50387596899225,103.81184103811842,420.26666666666665
virginia,2000,1.1600000000000001,0.31,0.49,1.97,274.962962962963,61.519379844961236,101.73560421735606,420.26666666666665
virginia,1999,1.1800000000000002,0.32,0.48000000000000004,1.97,279.70370370370375,63.50387596899225,99.65936739659368,420.26666666666665
virginia,1998,1.1700000000000002,0.3,0.47000000000000003,1.95,277.33333333333337,59.534883720930225,97.58313057583132,416
virginia,1997,1.11,0.29000000000000004,0.48000000000000004,1.8800000000000001,263.11111111111114,57.55038759689923,99.65936739659368,401.0666666666667
virginia,1996,1.12,0.3,0.49,1.91,265.4814814814815,59.534883720930225,101.73560421735606,407.46666666666664
virginia,1995,1.1500000000000001,0.29000000000000004,0.5,1.94,272.59259259259267,57.55038759689923,103.81184103811842,413.8666666666667
virginia,1994,1.2,0.27,0.51,1.99,284.44444444444446,53.58139534883721,105.88807785888078,424.53333333333336
virginia,1993,1.24,0.27,0.54,2.05,293.9259259259259,53.58139534883721,112.1167883211679,437.3333333333333
virginia,1992,1.25,0.28,0.5700000000000001,2.1,296.2962962962963,55.56589147286822,118.34549878345501,448.00000000000006
virginia,1991,1.2,0.28,0.58,2.06,284.44444444444446,55.56589147286822,120.42173560421736,439.4666666666667
virginia,1990,1.25,0.3,0.62,2.18,296.2962962962963,59.534883720930225,128.72668288726683,465.0666666666667
virginia,1989,1.23,0.31,0.65,2.18,291.5555555555556,61.519379844961236,134.95539334955393,465.0666666666667
virginia,1988,1.31,0.25,0.6699999999999999,2.24,310.51851851851853,49.61240310077519,139.10786699107868,477.86666666666673
virginia,1987,1.3900000000000001,0.25,0.7,2.3499999999999996,329.4814814814815,49.61240310077519,145.33657745336578,501.33333333333326
virginia,1986,1.52,0.27,0.73,2.52,360.2962962962963,53.58139534883721,151.56528791565287,537.6
virginia,1985,1.45,0.3,0.7899999999999999,2.54,343.7037037037037,59.534883720930225,164.02270884022707,541.8666666666667
virginia,1984,1.46,0.29000000000000004,0.8,2.55,346.0740740740741,57.55038759689923,166.09894566098947,544
virginia,1983,1.47,0.27,0.8200000000000001,2.56,348.4444444444444,53.58139534883721,170.25141930251422,546.1333333333333
virginia,1982,1.46,0.27,0.8600000000000001,2.59,346.0740740740741,53.58139534883721,178.55636658556372,552.5333333333333
virginia,1981,1.23,0.27,0.89,2.3899999999999997,291.5555555555556,53.58139534883721,184.7850770478508,509.8666666666666
virginia,1980,1.23,0.25,0.9,2.38,291.5555555555556,49.61240310077519,186.86131386861314,507.73333333333335
virginia,1979,1.21,0.25,0.9,2.36,286.81481481481484,49.61240310077519,186.86131386861314,503.46666666666664
virginia,1978,1.2,0.21000000000000002,0.89,2.3,284.44444444444446,41.674418604651166,184.7850770478508,490.66666666666663
virginia,1977,1.1700000000000002,0.21000000000000002,0.89,2.27,277.33333333333337,41.674418604651166,184.7850770478508,484.2666666666667
washington,2018,0.91,0.51,0.81,2.22,215.70370370370372,101.20930232558139,168.17518248175185,473.6000000000001
washington,2017,0.93,0.52,0.7899999999999999,2.23,220.44444444444446,103.1937984496124,164.02270884022707,475.73333333333335
washington,2016,0.96,0.52,0.7799999999999999,2.2600000000000002,227.55555555555554,103.1937984496124,161.94647201946472,482.1333333333334
washington,2015,0.97,0.53,0.77,2.2600000000000002,229.92592592592595,105.17829457364341,159.87023519870237,482.1333333333334
washington,2014,0.97,0.53,0.76,2.2600000000000002,229.92592592592595,105.17829457364341,157.79399837794,482.1333333333334
washington,2013,0.9500000000000001,0.53,0.76,2.24,225.18518518518522,105.17829457364341,157.79399837794,477.86666666666673
washington,2012,0.96,0.53,0.76,2.2600000000000002,227.55555555555554,105.17829457364341,157.79399837794,482.1333333333334
washington,2011,0.97,0.54,0.75,2.25,229.92592592592595,107.16279069767442,155.71776155717762,480
washington,2010,1.01,0.52,0.73,2.25,239.40740740740742,103.1937984496124,151.56528791565287,480
washington,2009,1.1,0.51,0.74,2.34,260.74074074074076,101.20930232558139,153.64152473641525,499.2
washington,2008,1.11,0.5,0.75,2.3699999999999997,263.11111111111114,99.22480620155038,155.71776155717762,505.59999999999997
washington,2007,1.1400000000000001,0.5,0.74,2.38,270.22222222222223,99.22480620155038,153.64152473641525,507.73333333333335
washington,2006,1.08,0.48000000000000004,0.72,2.2800000000000002,256.00000000000006,95.25581395348838,149.48905109489053,486.4000000000001
washington,2005,1.11,0.55,0.6799999999999999,2.34,263.11111111111114,109.14728682170544,141.18410381184103,499.2
washington,2004,1.11,0.53,0.6599999999999999,2.3,263.11111111111114,105.17829457364341,137.03163017031628,490.66666666666663
washington,2003,1.07,0.47000000000000003,0.6799999999999999,2.21,253.62962962962965,93.27131782945737,141.18410381184103,471.4666666666667
washington,2002,1.09,0.43000000000000005,0.6599999999999999,2.17,258.3703703703704,85.33333333333334,137.03163017031628,462.93333333333334
washington,2001,1.09,0.4,0.65,2.15,258.3703703703704,79.37984496124031,134.95539334955393,458.6666666666667
washington,2000,1.11,0.41000000000000003,0.6599999999999999,2.18,263.11111111111114,81.36434108527132,137.03163017031628,465.0666666666667
washington,1999,1.11,0.4,0.63,2.14,263.11111111111114,79.37984496124031,130.8029197080292,456.53333333333336
washington,1998,1.12,0.39,0.63,2.14,265.4814814814815,77.3953488372093,130.8029197080292,456.53333333333336
washington,1997,1.09,0.42000000000000004,0.63,2.15,258.3703703703704,83.34883720930233,130.8029197080292,458.6666666666667
washington,1996,1.09,0.4,0.63,2.12,258.3703703703704,79.37984496124031,130.8029197080292,452.2666666666667
washington,1995,1.1700000000000002,0.4,0.63,2.2,277.33333333333337,79.37984496124031,130.8029197080292,469.33333333333337
washington,1994,1.1800000000000002,0.39,0.65,2.23,279.70370370370375,77.3953488372093,134.95539334955393,475.73333333333335
washington,1993,1.1900000000000002,0.39,0.69,2.27,282.07407407407413,77.3953488372093,143.2603406326034,484.2666666666667
washington,1992,1.26,0.46,0.72,2.44,298.6666666666667,91.28682170542636,149.48905109489053,520.5333333333333
washington,1991,1.23,0.43000000000000005,0.73,2.3899999999999997,291.5555555555556,85.33333333333334,151.56528791565287,509.8666666666666
washington,1990,1.27,0.46,0.76,2.4899999999999998,301.03703703703707,91.28682170542636,157.79399837794,531.1999999999999
washington,1989,1.25,0.47000000000000003,0.76,2.4699999999999998,296.2962962962963,93.27131782945737,157.79399837794,526.9333333333333
washington,1988,1.23,0.5,0.77,2.51,291.5555555555556,99.22480620155038,159.87023519870237,535.4666666666667
washington,1987,1.24,0.56,0.7899999999999999,2.59,293.9259259259259,111.13178294573645,164.02270884022707,552.5333333333333
washington,1986,1.23,0.61,0.8200000000000001,2.66,291.5555555555556,121.05426356589146,170.25141930251422,567.4666666666667
washington,1985,1.21,0.59,0.8700000000000001,2.67,286.81481481481484,117.08527131782944,180.63260340632607,569.6
washington,1984,1.23,0.5700000000000001,0.91,2.7,291.5555555555556,113.11627906976746,188.9375506893755,576.0000000000001
washington,1983,1.29,0.54,0.9400000000000001,2.7600000000000002,305.77777777777777,107.16279069767442,195.16626115166264,588.8000000000001
washington,1982,1.32,0.52,0.98,2.8299999999999996,312.8888888888889,103.1937984496124,203.4712084347121,603.7333333333332
washington,1981,1.3800000000000001,0.54,1.04,2.96,327.11111111111114,107.16279069767442,215.9286293592863,631.4666666666667
washington,1980,1.51,0.51,1.08,3.1,357.9259259259259,101.20930232558139,224.2335766423358,661.3333333333334
washington,1979,1.3900000000000001,0.47000000000000003,1.08,2.94,329.4814814814815,93.27131782945737,224.2335766423358,627.2
washington,1978,1.36,0.47000000000000003,1.07,2.9099999999999997,322.3703703703704,93.27131782945737,222.1573398215734,620.8
washington,1977,1.34,0.45,1.06,2.8499999999999996,317.6296296296297,89.30232558139535,220.08110300081105,608
west virginia,2018,1.1500000000000001,0.11,0.47000000000000003,1.74,272.59259259259267,21.829457364341085,97.58313057583132,371.2
west virginia,2017,1.1700000000000002,0.11,0.46,1.74,277.33333333333337,21.829457364341085,95.50689375506896,371.2
west virginia,2016,1.1900000000000002,0.11,0.46,1.76,282.07407407407413,21.829457364341085,95.50689375506896,375.4666666666667
west virginia,2015,1.21,0.11,0.47000000000000003,1.78,286.81481481481484,21.829457364341085,97.58313057583132,379.73333333333335
west virginia,2014,1.21,0.1,0.47000000000000003,1.78,286.81481481481484,19.844961240310077,97.58313057583132,379.73333333333335
west virginia,2013,1.24,0.1,0.46,1.8,293.9259259259259,19.844961240310077,95.50689375506896,384
west virginia,2012,1.24,0.1,0.47000000000000003,1.8,293.9259259259259,19.844961240310077,97.58313057583132,384
west virginia,2011,1.22,0.1,0.46,1.78,289.18518518518516,19.844961240310077,95.50689375506896,379.73333333333335
west virginia,2010,1.23,0.1,0.44,1.78,291.5555555555556,19.844961240310077,91.35442011354421,379.73333333333335
west virginia,2009,1.23,0.1,0.44,1.77,291.5555555555556,19.844961240310077,91.35442011354421,377.6
west virginia,2008,1.25,0.1,0.43000000000000005,1.79,296.2962962962963,19.844961240310077,89.27818329278186,381.8666666666667
west virginia,2007,1.23,0.1,0.42000000000000004,1.75,291.5555555555556,19.844961240310077,87.20194647201947,373.33333333333337
west virginia,2006,1.21,0.1,0.41000000000000003,1.72,286.81481481481484,19.844961240310077,85.12570965125711,366.93333333333334
west virginia,2005,1.23,0.1,0.4,1.73,291.5555555555556,19.844961240310077,83.04947283049474,369.06666666666666
west virginia,2004,1.25,0.1,0.39,1.75,296.2962962962963,19.844961240310077,80.97323600973236,373.33333333333337
west virginia,2003,1.23,0.1,0.38,1.72,291.5555555555556,19.844961240310077,78.89699918897,366.93333333333334
west virginia,2002,1.26,0.1,0.38,1.74,298.6666666666667,19.844961240310077,78.89699918897,371.2
west virginia,2001,1.25,0.1,0.37,1.72,296.2962962962963,19.844961240310077,76.82076236820762,366.93333333333334
west virginia,2000,1.24,0.1,0.36,1.7,293.9259259259259,19.844961240310077,74.74452554744526,362.6666666666667
west virginia,1999,1.22,0.1,0.37,1.6900000000000002,289.18518518518516,19.844961240310077,76.82076236820762,360.53333333333336
west virginia,1998,1.1800000000000002,0.09,0.36,1.6400000000000001,279.70370370370375,17.860465116279066,74.74452554744526,349.86666666666673
west virginia,1997,1.12,0.09,0.37,1.58,265.4814814814815,17.860465116279066,76.82076236820762,337.0666666666667
west virginia,1996,1.12,0.09,0.37,1.58,265.4814814814815,17.860465116279066,76.82076236820762,337.0666666666667
west virginia,1995,1.12,0.08,0.38,1.58,265.4814814814815,15.875968992248062,78.89699918897,337.0666666666667
west virginia,1994,1.1700000000000002,0.08,0.39,1.6400000000000001,277.33333333333337,15.875968992248062,80.97323600973236,349.86666666666673
west virginia,1993,1.1800000000000002,0.08,0.4,1.6700000000000002,279.70370370370375,15.875968992248062,83.04947283049474,356.2666666666667
west virginia,1992,1.1600000000000001,0.09,0.41000000000000003,1.6600000000000001,274.962962962963,17.860465116279066,85.12570965125711,354.1333333333334
west virginia,1991,1.1800000000000002,0.09,0.43000000000000005,1.7,279.70370370370375,17.860465116279066,89.27818329278186,362.6666666666667
west virginia,1990,1.2,0.1,0.42000000000000004,1.72,284.44444444444446,19.844961240310077,87.20194647201947,366.93333333333334
west virginia,1989,1.1500000000000001,0.11,0.39,1.6500000000000001,272.59259259259267,21.829457364341085,80.97323600973236,352.00000000000006
west virginia,1988,1.1500000000000001,0.12000000000000001,0.41000000000000003,1.6800000000000002,272.59259259259267,23.813953488372096,85.12570965125711,358.40000000000003
west virginia,1987,1.1300000000000001,0.13,0.41000000000000003,1.6800000000000002,267.8518518518519,25.7984496124031,85.12570965125711,358.40000000000003
west virginia,1986,1.12,0.13,0.42000000000000004,1.6700000000000002,265.4814814814815,25.7984496124031,87.20194647201947,356.2666666666667
west virginia,1985,1.1300000000000001,0.13,0.42000000000000004,1.6900000000000002,267.8518518518519,25.7984496124031,87.20194647201947,360.53333333333336
west virginia,1984,1.1300000000000001,0.12000000000000001,0.45,1.7,267.8518518518519,23.813953488372096,93.43065693430657,362.6666666666667
west virginia,1983,1.1400000000000001,0.13,0.49,1.76,270.22222222222223,25.7984496124031,101.73560421735606,375.4666666666667
west virginia,1982,1.11,0.14,0.55,1.8,263.11111111111114,27.78294573643411,114.19302514193026,384
west virginia,1981,1.05,0.14,0.65,1.85,248.88888888888891,27.78294573643411,134.95539334955393,394.6666666666667
west virginia,1980,1,0.09,0.72,1.81,237.03703703703704,17.860465116279066,149.48905109489053,386.1333333333334
west virginia,1979,0.9400000000000001,0.09,0.75,1.77,222.8148148148148,17.860465116279066,155.71776155717762,377.6
west virginia,1978,0.93,0.09,0.76,1.78,220.44444444444446,17.860465116279066,157.79399837794,379.73333333333335
west virginia,1977,0.9500000000000001,0.09,0.76,1.8,225.18518518518522,17.860465116279066,157.79399837794,384
wisconsin,2018,1.29,0.39,1.25,2.9299999999999997,305.77777777777777,77.3953488372093,259.529602595296,625.0666666666666
wisconsin,2017,1.33,0.4,1.26,2.9899999999999998,315.2592592592593,79.37984496124031,261.6058394160584,637.8666666666667
wisconsin,2016,1.36,0.4,1.22,2.9899999999999998,322.3703703703704,79.37984496124031,253.30089213300892,637.8666666666667
wisconsin,2015,1.3900000000000001,0.39,1.2,2.98,329.4814814814815,77.3953488372093,249.1484184914842,635.7333333333333
wisconsin,2014,1.42,0.38,1.1800000000000002,2.98,336.59259259259255,75.41085271317829,244.9959448499595,635.7333333333333
wisconsin,2013,1.45,0.38,1.1700000000000002,3,343.7037037037037,75.41085271317829,242.91970802919715,640
wisconsin,2012,1.46,0.37,1.1900000000000002,3.02,346.0740740740741,73.42635658914728,247.07218167072187,644.2666666666667
wisconsin,2011,1.46,0.37,1.1600000000000001,2.9899999999999998,346.0740740740741,73.42635658914728,240.84347120843475,637.8666666666667
wisconsin,2010,1.49,0.32,1.1300000000000001,2.94,353.1851851851852,63.50387596899225,234.61476074614765,627.2
wisconsin,2009,1.49,0.31,1.1600000000000001,2.96,353.1851851851852,61.519379844961236,240.84347120843475,631.4666666666667
wisconsin,2008,1.55,0.33999999999999997,1.1300000000000001,3.01,367.40740740740745,67.47286821705426,234.61476074614765,642.1333333333333
wisconsin,2007,1.56,0.32999999999999996,1.11,3,369.77777777777783,65.48837209302324,230.4622871046229,640
wisconsin,2006,1.58,0.32,1.09,2.9899999999999998,374.51851851851853,63.50387596899225,226.30981346309818,637.8666666666667
wisconsin,2005,1.58,0.31,1.07,2.9499999999999997,374.51851851851853,61.519379844961236,222.1573398215734,629.3333333333333
wisconsin,2004,1.53,0.3,1.02,2.8499999999999996,362.6666666666667,59.534883720930225,211.77615571776155,608
wisconsin,2003,1.53,0.29000000000000004,1,2.82,362.6666666666667,57.55038759689923,207.62368207623683,601.6
wisconsin,2002,1.56,0.28,0.98,2.82,369.77777777777783,55.56589147286822,203.4712084347121,601.6
wisconsin,2001,1.54,0.26,0.9500000000000001,2.75,365.037037037037,51.5968992248062,197.242497972425,586.6666666666667
wisconsin,2000,1.53,0.27,0.9500000000000001,2.7600000000000002,362.6666666666667,53.58139534883721,197.242497972425,588.8000000000001
wisconsin,1999,1.53,0.26,0.92,2.72,362.6666666666667,51.5968992248062,191.01378751013792,580.2666666666668
wisconsin,1998,1.58,0.26,0.9,2.74,374.51851851851853,51.5968992248062,186.86131386861314,584.5333333333334
wisconsin,1997,1.57,0.25,0.89,2.71,372.1481481481482,49.61240310077519,184.7850770478508,578.1333333333333
wisconsin,1996,1.53,0.24000000000000002,0.88,2.65,362.6666666666667,47.62790697674419,182.70884022708842,565.3333333333334
wisconsin,1995,1.6400000000000001,0.23,0.8700000000000001,2.73,388.7407407407408,45.64341085271318,180.63260340632607,582.4
wisconsin,1994,1.58,0.22,0.91,2.72,374.51851851851853,43.65891472868217,188.9375506893755,580.2666666666668
wisconsin,1993,1.59,0.22,0.89,2.71,376.8888888888889,43.65891472868217,184.7850770478508,578.1333333333333
wisconsin,1992,1.59,0.25,0.9,2.74,376.8888888888889,49.61240310077519,186.86131386861314,584.5333333333334
wisconsin,1991,1.6500000000000001,0.27,0.8400000000000001,2.7600000000000002,391.11111111111114,53.58139534883721,174.40389294403894,588.8000000000001
wisconsin,1990,1.74,0.31,1.03,3.07,412.4444444444445,61.519379844961236,213.85239253852396,654.9333333333333
wisconsin,1989,1.72,0.31,0.96,2.9899999999999998,407.7037037037037,61.519379844961236,199.31873479318736,637.8666666666667
wisconsin,1988,1.76,0.32999999999999996,0.9500000000000001,3.05,417.1851851851852,65.48837209302324,197.242497972425,650.6666666666666
wisconsin,1987,1.8,0.36,0.98,3.14,426.6666666666667,71.44186046511626,203.4712084347121,669.8666666666667
wisconsin,1986,1.8800000000000001,0.33999999999999997,0.96,3.18,445.6296296296296,67.47286821705426,199.31873479318736,678.4000000000001
wisconsin,1985,1.83,0.32,1.06,3.2,433.77777777777783,63.50387596899225,220.08110300081105,682.6666666666667
wisconsin,1984,1.87,0.31,1.03,3.21,443.2592592592593,61.519379844961236,213.85239253852396,684.8000000000001
wisconsin,1983,1.94,0.33999999999999997,1.07,3.3499999999999996,459.8518518518519,67.47286821705426,222.1573398215734,714.6666666666666
wisconsin,1982,1.95,0.3,1.05,3.3,462.22222222222223,59.534883720930225,218.00486618004868,704
wisconsin,1981,1.96,0.32,1.21,3.48,464.5925925925926,63.50387596899225,251.22465531224657,742.4
wisconsin,1980,1.95,0.31,1.1900000000000002,3.4499999999999997,462.22222222222223,61.519379844961236,247.07218167072187,736
wisconsin,1979,1.92,0.28,1.1900000000000002,3.3899999999999997,455.1111111111111,55.56589147286822,247.07218167072187,723.1999999999999
wisconsin,1978,1.83,0.28,1.2,3.3099999999999996,433.77777777777783,55.56589147286822,249.1484184914842,706.1333333333333
wisconsin,1977,1.81,0.27,1.28,3.3699999999999997,429.037037037037,53.58139534883721,265.75831305758317,718.9333333333333
wyoming,2018,1.22,0.32,1.24,2.7800000000000002,289.18518518518516,63.50387596899225,257.45336577453367,593.0666666666667
wyoming,2017,1.1700000000000002,0.32,1.1900000000000002,2.68,277.33333333333337,63.50387596899225,247.07218167072187,571.7333333333333
wyoming,2016,1.1800000000000002,0.32,1.1700000000000002,2.68,279.70370370370375,63.50387596899225,242.91970802919715,571.7333333333333
wyoming,2015,1.25,0.31,1.1800000000000002,2.74,296.2962962962963,61.519379844961236,244.9959448499595,584.5333333333334
wyoming,2014,1.26,0.31,1.1600000000000001,2.73,298.6666666666667,61.519379844961236,240.84347120843475,582.4
wyoming,2013,1.25,0.29000000000000004,1.1300000000000001,2.67,296.2962962962963,57.55038759689923,234.61476074614765,569.6
wyoming,2012,1.32,0.28,1.1300000000000001,2.73,312.8888888888889,55.56589147286822,234.61476074614765,582.4
wyoming,2011,1.29,0.27,1.1,2.66,305.77777777777777,53.58139534883721,228.38605028386053,567.4666666666667
wyoming,2010,1.33,0.27,1.06,2.66,315.2592592592593,53.58139534883721,220.08110300081105,567.4666666666667
wyoming,2009,1.4,0.27,1.06,2.73,331.85185185185185,53.58139534883721,220.08110300081105,582.4
wyoming,2008,1.5,0.27,1.09,2.8699999999999997,355.5555555555556,53.58139534883721,226.30981346309818,612.2666666666667
wyoming,2007,1.46,0.27,1.07,2.8,346.0740740740741,53.58139534883721,222.1573398215734,597.3333333333334
wyoming,2006,1.44,0.26,1.03,2.72,341.3333333333333,51.5968992248062,213.85239253852396,580.2666666666668
wyoming,2005,1.2,0.25,0.96,2.4099999999999997,284.44444444444446,49.61240310077519,199.31873479318736,514.1333333333333
wyoming,2004,1.42,0.24000000000000002,0.92,2.58,336.59259259259255,47.62790697674419,191.01378751013792,550.4000000000001
wyoming,2003,1.7,0.23,0.9,2.84,402.962962962963,45.64341085271318,186.86131386861314,605.8666666666667
wyoming,2002,1.46,0.23,0.88,2.57,346.0740740740741,45.64341085271318,182.70884022708842,548.2666666666667
wyoming,2001,1.44,0.22,0.88,2.53,341.3333333333333,43.65891472868217,182.70884022708842,539.7333333333333
wyoming,2000,1.42,0.22,0.8600000000000001,2.5,336.59259259259255,43.65891472868217,178.55636658556372,533.3333333333334
wyoming,1999,1.41,0.22,0.8400000000000001,2.4699999999999998,334.22222222222223,43.65891472868217,174.40389294403894,526.9333333333333
wyoming,1998,1.37,0.17,0.81,2.36,324.74074074074076,33.736434108527135,168.17518248175185,503.46666666666664
wyoming,1997,1.42,0.17,0.81,2.4,336.59259259259255,33.736434108527135,168.17518248175185,512
wyoming,1996,1.35,0.17,0.81,2.3299999999999996,320.00000000000006,33.736434108527135,168.17518248175185,497.0666666666666
wyoming,1995,1.34,0.16,0.8,2.29,317.6296296296297,31.751937984496124,166.09894566098947,488.53333333333336
wyoming,1994,1.42,0.18,0.8300000000000001,2.4299999999999997,336.59259259259255,35.72093023255813,172.3276561232766,518.4
wyoming,1993,1.4,0.19,0.8600000000000001,2.4499999999999997,331.85185185185185,37.70542635658914,178.55636658556372,522.6666666666666
wyoming,1992,1.44,0.2,0.91,2.56,341.3333333333333,39.689922480620154,188.9375506893755,546.1333333333333
wyoming,1991,1.45,0.2,0.9,2.56,343.7037037037037,39.689922480620154,186.86131386861314,546.1333333333333
wyoming,1990,1.48,0.22,0.93,2.63,350.81481481481484,43.65891472868217,193.09002433090026,561.0666666666667
wyoming,1989,1.41,0.23,0.8600000000000001,2.5,334.22222222222223,45.64341085271318,178.55636658556372,533.3333333333334
wyoming,1988,1.45,0.24000000000000002,0.8700000000000001,2.56,343.7037037037037,47.62790697674419,180.63260340632607,546.1333333333333
wyoming,1987,1.51,0.25,0.9,2.66,357.9259259259259,49.61240310077519,186.86131386861314,567.4666666666667
wyoming,1986,1.51,0.27,0.96,2.73,357.9259259259259,53.58139534883721,199.31873479318736,582.4
wyoming,1985,1.59,0.25,1.05,2.8899999999999997,376.8888888888889,49.61240310077519,218.00486618004868,616.5333333333333
wyoming,1984,1.61,0.23,1.06,2.8899999999999997,381.6296296296296,45.64341085271318,220.08110300081105,616.5333333333333
wyoming,1983,1.6800000000000002,0.22,1.11,3.01,398.22222222222223,43.65891472868217,230.4622871046229,642.1333333333333
wyoming,1982,1.78,0.24000000000000002,1.2,3.22,421.9259259259259,47.62790697674419,249.1484184914842,686.9333333333334
wyoming,1981,1.91,0.24000000000000002,1.27,3.4299999999999997,452.7407407407407,47.62790697674419,263.68207623682076,731.7333333333333
wyoming,1980,1.85,0.24000000000000002,1.32,3.4099999999999997,438.51851851851853,47.62790697674419,274.06326034063267,727.4666666666666
wyoming,1979,1.86,0.22,1.3,3.3899999999999997,440.8888888888889,43.65891472868217,269.91078669910786,723.1999999999999
wyoming,1978,1.81,0.22,1.35,3.38,429.037037037037,43.65891472868217,280.2919708029197,721.0666666666667
wyoming,1977,1.78,0.2,1.31,3.29,421.9259259259259,39.689922480620154,271.98702351987026,701.8666666666667
northeast region,2018,1,0.51,0.9,2.4099999999999997,237.03703703703704,101.20930232558139,186.86131386861314,514.1333333333333
northeast region,2017,1.02,0.53,0.88,2.42,241.7777777777778,105.17829457364341,182.70884022708842,516.2666666666667
northeast region,2016,1.03,0.52,0.8700000000000001,2.42,244.14814814814815,103.1937984496124,180.63260340632607,516.2666666666667
northeast region,2015,1.04,0.51,0.8500000000000001,2.4,246.51851851851856,101.20930232558139,176.48012976480132,512
northeast region,2014,1.03,0.53,0.8400000000000001,2.4,244.14814814814815,105.17829457364341,174.40389294403894,512
northeast region,2013,1.06,0.52,0.8300000000000001,2.4,251.25925925925927,103.1937984496124,172.3276561232766,512
northeast region,2012,1.06,0.51,0.8200000000000001,2.3899999999999997,251.25925925925927,101.20930232558139,170.25141930251422,509.8666666666666
northeast region,2011,1.05,0.5,0.8,2.36,248.88888888888891,99.22480620155038,166.09894566098947,503.46666666666664
northeast region,2010,1.06,0.49,0.7799999999999999,2.3299999999999996,251.25925925925927,97.24031007751937,161.94647201946472,497.0666666666666
northeast region,2009,1.07,0.48000000000000004,0.77,2.3099999999999996,253.62962962962965,95.25581395348838,159.87023519870237,492.79999999999995
northeast region,2008,1.09,0.47000000000000003,0.76,2.3099999999999996,258.3703703703704,93.27131782945737,157.79399837794,492.79999999999995
northeast region,2007,1.09,0.47000000000000003,0.75,2.3099999999999996,258.3703703703704,93.27131782945737,155.71776155717762,492.79999999999995
northeast region,2006,1.07,0.45,0.73,2.25,253.62962962962965,89.30232558139535,151.56528791565287,480
northeast region,2005,1.07,0.44,0.72,2.22,253.62962962962965,87.31782945736434,149.48905109489053,473.6000000000001
